price,availability_365,calculated_host_listings_count,minimum_nights
180,90,1,2
199,0,1,2
220,253,1,2
180,226,1,3
88,0,1,14
350,0,1,4
170,28,1,1
120,0,2,14
105,0,2,2
110,132,1,2
55,100,2,4
150,0,1,5
180,365,3,3
110,0,1,2
160,0,1,3
215,0,1,7
75,0,1,5
200,0,1,5
120,279,1,3
198,269,1,4
60,352,2,2
170,151,1,3
248,0,1,6
100,0,1,8
180,0,1,2
60,0,1,2
83,165,1,2
45,0,1,2
135,0,1,1
275,0,1,3
230,4,1,3
180,227,1,2
175,0,1,21
110,325,1,2
160,302,1,3
115,0,1,2
169,0,1,2
100,0,1,1
87,325,52,30
75,0,1,1
130,0,1,1
115,251,1,30
50,183,5,1
200,0,1,2
55,281,5,1
125,0,1,1
160,133,1,4
39,32,10,1
89,301,2,4
85,247,1,4
50,0,1,1
229,254,1,2
130,0,1,4
149,327,2,3
120,16,1,3
45,0,1,1
56,304,2,3
295,0,1,6
75,340,1,2
110,0,1,7
115,10,1,4
90,365,1,4
109,355,2,3
49,227,4,2
100,243,2,1
295,0,1,2
245,19,1,1
79,90,2,3
60,0,1,1
125,0,1,3
55,0,1,1
425,0,3,7
150,0,1,14
130,0,1,5
250,0,1,1
49,0,2,3
250,0,1,3
97,363,1,2
115,0,1,1
200,0,1,2
250,311,9,30
200,336,9,30
160,211,1,1
90,249,1,30
239,257,1,3
290,193,1,4
150,0,1,6
55,173,3,1
380,62,1,4
120,11,1,2
200,0,1,7
188,0,1,2
103,211,1,2
64,234,1,2
195,0,1,5
70,309,1,2
150,0,2,2
300,0,1,3
60,0,1,1
150,292,2,7
105,362,1,1
360,128,1,3
165,363,1,2
325,0,1,2
105,191,2,2
57,4,1,4
100,200,1,6
129,285,2,2
229,332,2,5
64,0,1,1
100,0,1,3
99,52,8,30
300,310,12,30
84,87,3,2
125,0,1,3
50,0,1,1
200,0,1,2
350,0,1,1
80,180,1,30
180,0,1,1
105,52,1,30
200,0,1,7
100,363,2,2
90,189,3,30
160,0,1,1
250,315,1,2
115,50,1,2
250,0,1,2
130,0,1,5
159,54,1,2
110,268,1,3
60,0,1,3
57,311,1,3
180,0,1,1
250,165,4,1
92,115,2,3
195,0,1,3
47,262,4,2
175,0,1,3
175,0,2,1
165,0,1,2
79,336,2,3
345,13,1,7
80,4,2,2
300,204,1,4
325,0,1,4
249,0,1,1
699,254,2,6
25,219,4,30
195,203,1,1
165,277,3,2
65,35,2,2
550,0,1,4
149,329,1,3
225,0,1,1
135,0,1,2
495,129,1,30
200,0,1,2
125,69,2,3
95,271,1,4
135,89,2,3
120,157,1,3
160,36,1,14
225,0,1,2
139,36,3,2
69,240,1,2
100,7,4,30
71,6,1,3
250,365,1,1
70,0,2,2
225,0,1,1
170,0,1,1
125,161,1,3
139,218,1,2
69,0,1,1
199,0,1,2
175,0,1,1
120,0,1,3
100,0,1,5
150,0,1,1
100,0,1,8
130,0,2,30
150,0,1,5
50,0,1,30
80,0,1,2
250,0,1,2
227,362,1,1
300,288,3,5
130,2,1,2
225,179,1,30
149,0,1,2
320,0,1,3
75,0,1,1
115,183,1,7
97,0,3,3
80,59,1,1
275,0,1,2
163,132,1,4
55,338,4,28
75,0,1,2
110,0,1,5
247,173,2,2
180,0,1,14
69,365,1,1
150,339,39,30
140,344,39,30
205,0,1,2
148,207,1,3
299,88,1,1
49,0,2,3
150,244,2,30
195,0,1,2
80,342,3,1
68,83,6,5
72,322,6,5
97,83,7,2
170,178,1,2
67,251,19,74
80,0,1,1
29,0,1,7
120,295,2,3
100,0,1,1
250,336,2,3
200,336,1,2
90,0,1,1
125,0,1,1
90,0,1,3
180,0,1,1
53,137,2,1
200,0,1,3
66,330,19,180
200,0,1,2
75,0,1,1
165,158,2,3
45,245,1,1
80,35,1,1
125,0,2,2
90,0,1,3
40,10,1,7
400,0,3,3
39,310,18,31
125,0,1,1
85,343,2,1
39,26,10,1
150,12,1,2
100,83,1,2
189,0,1,1
99,0,1,3
167,0,1,4
205,0,1,2
50,0,1,1
109,221,2,30
127,0,2,2
220,293,1,3
45,339,3,1
75,321,1,2
120,0,1,5
55,0,1,1
120,0,1,3
108,0,1,4
200,0,1,3
55,336,2,2
205,364,1,2
129,0,1,4
150,263,1,3
110,0,2,1
65,341,4,1
150,38,2,28
65,312,4,1
75,340,7,1
85,325,7,2
58,217,3,1
90,229,3,1
120,0,1,5
115,0,1,6
99,0,1,2
105,277,1,25
69,213,1,7
80,0,1,1
125,2,1,5
90,249,1,7
80,0,1,7
125,271,1,1
215,24,1,6
107,310,1,21
89,16,1,4
175,0,1,2
245,280,2,3
245,0,2,3
450,0,1,3
100,0,2,3
98,306,1,6
39,0,10,1
160,0,2,4
150,0,1,2
299,210,1,2
75,0,1,8
99,0,1,5
165,0,1,2
145,0,1,1
239,1,1,3
76,352,1,2
65,0,2,1
60,312,9,30
50,18,1,3
250,266,1,3
140,0,1,3
125,0,1,5
80,0,1,1
150,0,1,1
75,0,1,1
200,0,1,4
150,246,1,2
220,143,1,2
180,0,1,2
260,283,3,3
80,0,1,1
1500,358,2,30
50,260,3,2
400,0,1,3
450,0,1,1
225,173,1,30
100,0,2,2
205,0,1,1
110,46,1,1
95,0,1,1
150,258,1,2
100,124,1,2
69,3,1,1
110,332,15,30
250,0,1,3
44,88,1,3
155,238,2,1
300,331,9,30
67,0,1,1
175,0,1,4
149,0,1,15
85,365,1,2
75,74,1,2
120,0,1,5
100,339,1,3
129,193,1,12
150,0,1,1
219,0,1,5
185,0,1,3
65,0,4,1
55,312,3,7
350,0,3,3
170,0,1,3
250,0,3,1
250,0,3,1
70,0,1,1
150,0,1,7
172,328,21,30
79,0,1,2
100,105,1,4
272,277,3,2
85,6,1,10
350,0,1,2
249,0,1,3
180,208,1,4
38,0,1,10
450,0,1,3
60,0,1,7
95,0,1,1
85,0,1,3
199,0,1,1
260,16,1,2
140,332,39,30
185,1,39,30
126,7,1,1
399,109,1,2
100,0,1,7
1000,364,1,1
225,44,1,7
85,0,1,4
147,154,2,2
90,146,2,14
500,362,2,1
72,334,2,3
41,0,2,4
180,0,2,3
67,0,1,5
122,256,1,3
105,0,2,3
95,364,1,1
100,0,1,2
130,312,21,30
107,157,1,2
100,364,18,30
85,342,1,1
30,0,2,5
175,0,1,4
95,0,1,1
125,0,1,1
35,0,2,5
119,319,2,3
150,133,2,3
55,0,1,1
115,108,2,2
99,306,1,5
150,0,1,1
84,147,2,2
129,176,1,2
44,0,4,5
55,0,1,6
100,0,1,3
65,45,1,1
99,365,1,1
100,0,1,7
225,0,1,5
120,196,1,7
139,0,1,2
142,321,29,30
140,0,1,4
130,64,2,200
325,330,1,5
350,0,1,2
175,0,1,2
89,286,2,4
69,48,2,4
40,0,1,6
65,0,4,10
160,43,1,14
135,0,4,2
109,7,3,3
85,0,1,14
189,191,1,4
125,19,1,3
140,0,1,1
160,0,1,3
115,0,1,5
80,68,1,3
198,0,1,2
200,0,1,1
230,353,1,1
450,303,3,5
895,365,1,1
170,0,1,3
120,0,2,3
140,0,1,2
70,128,1,14
70,243,2,3
45,311,9,30
140,0,1,3
600,0,1,5
195,0,1,4
79,0,1,7
55,0,1,14
275,258,1,3
60,0,1,7
195,248,2,3
50,330,9,30
125,346,2,30
145,0,1,5
99,341,15,30
130,0,1,1
115,0,1,3
60,355,3,1
199,162,1,4
170,0,1,3
385,365,1,3
125,0,1,4
37,333,5,30
80,0,1,5
65,292,1,1
600,0,1,1
140,0,1,3
56,0,1,1
70,0,1,2
105,141,1,7
70,129,1,2
60,0,1,1
120,0,1,1
150,0,1,1
112,157,3,10
145,0,2,3
80,187,1,30
99,332,15,30
110,0,1,7
70,68,2,2
140,0,1,4
46,0,1,4
180,0,1,1
250,209,1,1
75,294,1,3
250,102,1,4
250,0,1,3
60,0,1,1
95,331,1,7
138,0,1,11
550,220,1,20
35,0,2,1
90,0,1,1
180,0,1,1
145,0,1,2
100,0,1,3
119,0,1,4
70,0,1,2
48,0,2,4
35,0,2,4
200,363,3,7
64,0,1,2
120,89,2,3
50,0,1,2
190,0,1,2
235,0,1,7
70,285,2,3
60,0,1,1
90,0,1,3
125,0,2,1
120,8,1,2
55,157,1,1
225,0,1,7
150,0,1,2
175,280,1,3
70,0,1,5
112,0,1,2
200,0,1,10
105,364,1,1
70,0,1,2
115,0,2,3
99,225,15,30
120,4,1,3
80,0,1,1
90,363,2,2
70,0,1,4
52,0,2,6
150,187,2,3
170,7,1,3
132,0,1,4
90,0,2,4
525,365,1,6
249,0,1,1
160,0,1,2
125,266,1,1
500,0,1,7
65,0,1,1
170,0,1,3
150,213,1,30
80,0,1,1
1000,353,1,2
175,365,1,30
50,0,2,2
250,0,1,5
40,0,1,1
75,0,1,1
82,0,1,1
93,271,1,30
100,0,1,7
75,0,1,1
1000,19,1,2
65,128,1,1
250,204,1,2
130,0,2,1
199,0,1,6
37,6,1,3
80,0,1,2
33,0,1,2
55,0,1,26
299,0,1,5
69,98,4,4
200,0,1,30
109,0,1,1
200,21,1,4
95,0,1,2
375,0,1,4
50,0,1,14
60,364,1,1
44,0,1,1
9999,0,1,5
77,0,1,1
40,0,1,6
110,325,7,1
65,0,1,1
85,0,1,5
175,88,2,3
93,325,1,3
375,351,1,2
100,9,1,3
258,320,1,3
75,0,1,2
118,295,1,30
120,0,1,4
154,0,1,4
150,0,1,3
150,0,1,2
145,193,2,2
250,0,1,2
100,0,1,5
155,37,1,1
100,0,1,1
75,166,1,2
110,0,1,1
50,0,1,12
225,0,1,1
150,365,1,1
125,154,1,1
200,0,1,3
90,235,3,2
125,365,3,1
125,280,3,2
70,0,1,1
55,0,1,1
199,19,1,2
89,94,1,2
298,4,1,3
70,0,1,1
110,0,1,15
239,0,1,2
300,0,1,3
31,0,1,5
70,0,1,2
73,0,1,1
70,12,1,2
63,290,1,25
200,332,9,30
220,287,1,4
95,265,3,2
127,342,21,30
85,0,1,8
250,0,1,5
195,0,1,1
50,0,1,3
60,0,2,7
58,0,1,9
80,0,1,1
73,250,2,2
91,0,1,15
100,0,1,30
52,49,2,3
65,0,1,1
70,0,1,2
150,0,1,5
107,261,8,7
80,0,1,1
45,0,1,12
62,0,1,20
49,309,8,7
50,365,8,6
175,0,1,1
129,91,4,5
198,0,1,3
185,337,1,1
90,0,1,1
40,0,1,1
130,0,1,1
100,74,2,2
75,0,1,1
90,133,2,5
110,0,1,4
65,175,2,2
49,1,1,1
400,363,1,3
60,0,1,2
31,0,1,3
70,325,1,1
250,0,1,2
215,0,1,1
235,0,1,6
2400,365,1,1
35,0,1,20
59,0,1,1
65,86,1,17
180,0,1,1
175,0,1,1
81,287,1,3
225,0,1,1
100,184,1,4
75,134,1,3
85,0,1,7
99,0,1,6
175,11,2,4
90,0,1,1
125,0,4,1
30,0,1,1
165,0,1,5
149,0,1,3
100,0,1,1
200,0,1,4
110,0,1,1
315,0,1,1
148,195,1,30
150,9,1,5
175,0,1,1
59,308,1,2
139,0,1,1
50,98,3,3
250,0,1,30
42,0,1,7
100,0,1,1
80,0,1,1
90,0,1,14
105,193,1,2
75,133,1,2
130,292,1,1
149,305,2,2
200,0,1,1
149,358,52,30
60,0,1,1
100,0,1,1
43,336,4,28
145,40,1,5
85,147,1,30
275,365,4,30
100,89,1,3
105,315,5,30
250,0,1,2
180,0,1,1
175,203,1,2
600,283,1,2
95,365,26,30
150,0,1,2
119,0,1,10
165,0,1,2
50,0,1,1
225,0,1,1
80,87,1,2
149,0,1,4
195,230,2,2
130,0,1,3
95,0,1,3
125,331,5,30
95,318,5,30
50,332,1,1
85,83,5,30
95,0,1,1
50,0,1,1
80,335,1,14
320,269,1,3
37,0,2,17
90,0,1,4
95,337,5,30
85,193,1,3
79,24,3,13
100,0,1,7
54,302,4,2
129,0,1,10
90,89,1,4
254,365,3,2
159,0,1,2
90,0,1,5
85,9,2,5
45,0,1,3
275,1,1,10
38,0,1,1
100,0,1,2
103,0,1,1
99,270,15,30
185,0,1,3
90,0,1,1
86,0,1,4
40,70,1,3
165,163,5,2
35,66,2,2
2000,0,1,7
117,15,1,14
50,0,1,14
175,0,1,3
95,0,1,1
70,0,1,2
100,3,1,3
150,362,1,4
169,274,1,3
50,0,1,1
99,0,1,1
200,0,1,1
70,0,1,4
130,105,1,14
125,0,1,1
180,0,1,2
80,0,1,5
45,0,1,1
99,0,1,5
99,157,1,25
99,88,1,1
225,0,1,1
150,0,1,1
100,13,1,3
73,260,1,2
180,0,1,1
80,364,1,1
80,189,1,1
85,8,1,1
175,0,1,4
100,0,1,1
85,364,1,4
65,80,1,5
150,0,1,1
249,0,1,30
40,0,2,1
200,0,1,1
124,0,1,14
200,0,1,1
50,0,1,1
160,0,1,2
200,0,1,2
300,0,1,6
200,0,1,3
139,0,1,1
49,0,2,4
55,0,2,4
260,31,1,10
150,0,1,1
110,280,9,30
110,0,1,5
81,223,4,1
60,83,15,1
65,0,2,1
175,83,1,3
130,0,1,2
240,0,1,2
130,0,1,2
97,365,52,30
50,0,1,2
88,0,1,7
112,0,1,7
65,0,1,1
105,77,2,7
120,0,1,1
70,18,1,2
75,0,3,3
99,344,1,2
275,0,1,5
600,0,1,1
90,341,3,1
60,0,1,3
125,0,1,1
65,349,1,10
159,0,1,3
145,0,1,5
130,0,1,1
255,352,1,2
90,85,1,2
150,120,1,3
295,339,1,2
125,0,1,1
75,31,1,1
188,75,1,2
130,0,1,1
72,0,1,1
45,201,2,3
80,272,1,1
94,88,2,1
70,173,3,22
150,0,1,6
70,365,1,2
42,348,5,30
225,0,1,3
70,0,2,1
60,0,1,1
180,10,1,2
150,0,2,3
105,266,2,2
100,262,3,5
225,0,1,4
125,0,1,15
82,58,1,2
140,0,1,1
250,0,1,4
69,0,1,4
275,0,1,2
145,219,1,3
125,0,1,7
100,0,1,1
100,108,1,5
190,5,1,6
200,0,1,1
125,41,1,31
300,316,2,4
159,267,1,4
225,0,1,2
300,0,1,1
180,0,1,2
99,263,2,1
120,339,1,4
90,35,1,7
59,0,1,1
95,331,2,1
65,312,2,30
40,5,1,2
250,0,1,4
85,280,2,3
71,0,3,30
109,0,1,4
262,0,1,2
55,0,1,3
70,0,1,1
109,0,3,14
40,0,1,3
70,0,1,1
50,341,1,15
120,318,3,5
80,0,1,50
200,0,1,3
300,0,1,3
175,0,1,1
75,0,1,1
119,1,1,6
165,274,34,30
40,322,1,14
265,274,34,30
130,292,34,30
85,351,1,2
70,314,1,15
210,0,1,3
225,0,1,1
46,333,2,1
75,0,1,1
126,180,1,3
88,261,1,4
150,66,1,5
175,0,1,1
380,332,15,30
500,89,1,6
110,0,3,20
175,0,1,1
78,0,1,1
250,358,2,2
125,121,3,1
200,16,1,2
55,0,2,3
65,280,4,2
175,0,1,1
205,274,34,30
90,0,1,1
100,342,1,1
60,232,2,3
99,0,1,1
50,151,1,7
50,329,2,3
68,329,7,1
125,188,1,1
175,0,1,1
100,160,1,3
85,0,1,2
125,0,1,2
118,188,2,3
346,0,1,198
52,0,1,2
107,311,8,30
99,46,1,2
150,264,3,1
65,6,1,4
85,7,1,30
155,0,1,4
125,0,1,2
59,349,5,3
70,90,2,7
115,0,1,1
175,0,1,10
149,0,1,2
50,0,1,5
190,265,1,3
80,346,7,20
75,0,1,1
89,162,2,1
123,253,3,3
78,0,2,2
62,77,1,1
120,0,1,2
80,108,1,2
180,36,1,3
145,109,4,2
99,294,3,1
300,168,1,3
87,7,19,100
155,348,13,2
250,357,13,1
130,0,1,1
65,1,2,4
156,0,1,3
50,0,1,1
450,0,1,1
40,0,1,1
95,194,2,3
45,115,1,7
60,0,5,4
100,162,2,4
75,0,1,1
84,11,2,4
70,231,1,2
69,331,5,2
62,319,1,30
200,0,1,1
100,0,1,2
45,323,1,4
170,316,2,3
150,68,1,7
99,189,1,3
45,0,1,1
95,117,1,3
95,0,1,4
79,339,3,1
120,0,2,30
375,147,1,14
120,151,1,5
85,0,1,1
100,338,1,5
84,8,2,4
549,6,3,4
230,5,1,7
100,0,1,14
70,47,1,1
72,10,1,3
140,0,1,5
125,0,1,3
135,287,1,1
120,0,1,1
49,25,1,1
240,238,1,14
380,177,1,4
150,364,2,1
89,365,2,1
100,364,2,3
75,0,1,1
50,310,1,5
60,322,1,10
760,292,1,14
85,82,1,3
65,0,1,3
150,234,1,3
169,310,1,4
85,58,1,2
350,69,1,3
148,44,1,7
100,0,1,6
1000,365,1,7
125,0,1,1
80,0,1,7
72,102,3,2
125,191,1,1
34,175,8,1
288,0,1,1
167,0,1,2
125,176,2,21
100,153,1,2
290,0,1,5
229,61,1,30
100,149,1,2
60,0,1,1
225,275,3,3
70,0,1,2
174,269,2,3
350,0,1,1
250,304,34,30
105,285,34,30
40,336,1,3
50,313,1,14
65,35,1,3
75,330,2,30
180,0,1,31
60,0,1,25
69,7,2,2
150,294,3,4
200,0,1,1
125,7,1,3
795,249,1,4
450,342,4,2
80,0,1,1
300,0,1,2
80,357,1,1
75,0,1,5
500,0,3,3
135,332,2,1
250,0,1,1
80,238,1,3
85,0,1,5
150,273,1,4
60,19,1,1
249,158,1,3
155,316,34,30
65,0,2,2
90,0,1,1
150,0,1,3
96,44,4,1
90,0,1,1
89,365,1,1
80,54,1,1
77,66,1,4
60,170,2,1
165,0,1,4
70,363,1,1
83,0,1,1
70,0,1,1
139,240,1,1
50,227,3,7
50,0,1,1
220,21,1,5
250,96,1,3
177,213,1,10
150,0,1,3
50,0,1,1
90,332,3,30
150,179,1,7
125,230,1,3
150,0,2,1
415,0,1,4
50,245,1,2
165,326,34,30
175,7,1,4
50,210,2,60
250,0,1,4
100,0,1,5
99,208,15,30
80,59,1,1
140,0,1,5
83,0,1,7
99,7,2,3
79,89,1,1
100,34,1,2
160,0,1,4
45,0,1,7
225,0,1,1
180,0,1,1
90,0,1,7
60,0,1,1
120,64,2,5
150,5,1,4
80,306,2,4
275,0,1,2
110,177,1,14
85,359,2,1
245,0,1,1
90,364,1,3
115,8,1,5
54,347,5,1
195,0,1,2
995,328,2,2
120,0,1,10
135,0,1,2
150,307,5,1
61,292,1,7
115,281,52,30
63,11,1,1
185,27,1,7
1763,0,1,60
33,282,1,28
55,189,1,2
150,118,1,5
80,0,1,21
40,0,1,7
79,0,1,2
140,0,1,2
198,0,1,2
65,0,2,1
117,66,2,3
125,0,1,3
510,364,1,3
125,0,1,2
170,0,1,1
65,323,1,1
195,42,1,6
115,183,1,3
135,0,1,3
350,22,1,3
115,6,4,1
45,0,4,1
65,0,1,2
135,231,1,30
40,0,1,6
70,0,1,1
199,215,2,30
100,364,1,2
195,329,1,6
200,0,1,3
150,0,1,5
60,0,1,2
70,134,1,11
30,0,1,1
100,10,1,4
180,0,1,3
105,0,1,2
110,90,1,90
38,313,43,6
70,0,2,1
72,0,1,7
75,80,2,1
63,274,3,1
58,307,3,1
70,0,1,1
145,242,1,5
45,0,2,1
60,28,3,2
158,290,1,100
139,0,2,1
45,52,1,5
99,333,15,30
85,0,1,3
85,18,4,10
95,0,1,3
150,0,1,3
96,289,1,3
230,0,1,2
150,33,1,4
225,0,1,2
130,254,1,3
116,0,1,1
115,0,1,4
126,110,1,3
174,15,1,5
149,0,1,5
150,0,1,4
100,292,2,2
150,299,1,5
89,15,2,4
308,294,2,2
40,0,1,1
150,228,39,30
55,310,4,1
55,0,1,1
139,0,1,2
90,365,2,1
249,159,1,3
150,0,1,1
95,40,1,1
135,11,2,2
45,0,1,17
289,3,1,10
97,345,2,2
180,204,1,30
75,4,1,30
320,0,1,6
60,326,5,5
60,326,5,3
144,0,1,15
40,0,1,14
115,0,1,1
75,0,1,1
47,17,1,2
1450,0,1,1
100,0,1,3
50,89,1,1
250,365,39,30
115,111,1,8
60,0,1,7
135,241,1,2
50,84,3,2
149,0,1,3
120,140,2,2
150,6,1,5
110,0,1,3
95,188,2,1
190,0,1,2
139,340,2,4
115,0,1,1
130,150,1,2
125,347,3,3
45,48,2,21
110,0,1,4
120,22,1,21
50,0,1,1
100,0,1,2
75,0,1,2
129,328,52,30
196,323,1,5
400,0,1,1
140,164,2,12
60,0,1,1
55,0,1,1
175,0,2,2
90,29,1,3
281,0,1,1
50,179,1,2
65,353,1,1
85,281,1,1
38,0,3,3
59,330,4,1
40,0,1,4
229,0,1,3
70,0,1,2
190,135,1,7
150,343,1,3
68,149,5,5
109,0,1,2
37,82,2,30
124,62,2,1
190,0,1,2
160,265,4,1
160,253,1,1
145,0,1,5
49,0,1,1
159,362,52,30
75,0,1,14
175,89,1,90
150,364,1,2
65,0,1,1
50,347,5,2
52,0,1,1
176,8,1,5
90,0,1,1
175,0,1,2
125,0,1,6
249,344,1,3
87,365,52,30
65,0,1,2
495,285,1,2
120,219,1,30
110,161,1,6
159,10,1,2
189,235,2,2
58,0,1,2
59,358,2,1
51,0,1,7
199,0,1,3
52,89,5,12
199,33,2,2
100,0,1,2
54,14,2,1
49,99,1,3
250,364,1,1
45,0,1,1
50,56,8,1
600,0,1,1
200,272,1,2
38,0,1,5
300,274,1,2
50,0,1,14
55,317,2,15
27,345,2,30
200,0,1,6
99,323,15,30
80,0,1,5
250,222,1,2
95,0,1,3
59,157,3,4
57,82,4,2
170,320,39,30
50,0,1,1
49,0,1,1
65,0,1,4
250,266,2,3
200,0,1,4
110,0,1,2
250,274,1,30
73,142,2,1
70,0,1,1
125,0,1,1
195,50,1,1
75,0,1,1
36,354,1,1
99,158,1,1
100,359,1,2
71,131,1,10
100,0,1,2
85,0,1,1
169,0,1,2
149,0,1,2
89,166,1,1
44,273,43,30
150,5,1,2
125,20,1,2
42,151,43,6
28,0,1,20
155,0,1,4
300,42,1,7
250,0,1,7
70,108,1,1
80,0,1,15
150,0,1,1
65,261,1,2
167,0,1,5
130,311,39,30
115,0,1,2
94,246,2,4
185,261,2,4
195,0,1,7
90,0,1,4
99,337,1,365
499,364,1,30
180,151,1,2
300,0,1,2
100,197,1,2
134,3,2,3
49,303,2,2
47,51,2,2
120,0,1,2
185,342,34,30
169,279,1,30
130,33,2,14
110,0,1,1
122,306,1,4
150,0,1,1
129,340,52,30
65,25,8,1
115,311,34,30
60,312,1,2
150,0,1,7
200,11,1,6
110,188,1,30
259,257,6,1
150,0,1,1
295,0,1,3
140,0,1,1
70,359,15,1
134,90,1,500
825,290,3,5
100,0,2,1
175,0,1,2
60,0,1,1
250,15,1,1
58,0,1,2
142,247,2,4
120,213,1,3
136,338,1,30
55,0,3,2
185,0,1,3
75,188,2,1
103,237,1,2
193,311,21,30
700,322,3,1
200,284,1,30
145,351,39,30
200,0,1,14
160,10,1,1
45,302,1,2
151,0,1,7
98,0,1,2
75,0,1,6
185,336,39,30
150,346,1,4
170,0,1,3
119,217,1,2
229,43,8,5
80,0,1,2
100,0,1,5
500,313,2,1
120,163,1,1
85,0,1,1
135,8,1,3
524,115,1,3
60,0,1,1
159,24,2,4
200,0,1,2
73,347,2,1
70,0,1,2
168,179,1,7
75,0,1,1
169,126,1,3
85,0,1,4
38,331,43,30
48,306,43,30
42,0,3,2
80,245,3,30
145,0,1,3
72,145,3,2
95,62,2,2
45,40,3,4
250,27,1,2
73,0,1,5
100,0,1,1
50,0,1,1
165,365,1,1
184,292,2,3
295,365,1,2
135,0,1,2
160,0,1,2
99,266,1,3
85,0,1,10
199,0,1,1
195,0,1,2
80,211,3,1
69,360,1,15
145,0,1,3
52,27,2,3
80,0,1,5
300,0,1,2
75,100,1,20
180,0,1,3
62,317,1,6
750,345,1,1
31,0,1,7
250,72,2,3
99,0,1,1
120,0,1,7
150,40,1,3
100,0,1,7
150,0,1,14
99,76,3,2
200,342,4,30
75,0,1,1
45,361,43,30
45,361,43,30
59,322,3,1
84,364,1,2
140,204,34,30
90,0,1,4
125,0,1,1
250,38,2,3
100,0,1,5
190,243,1,2
298,35,1,3
99,33,1,2
250,0,1,2
95,335,1,7
110,0,1,6
59,284,2,4
115,0,1,1
200,349,1,2
75,281,1,1
115,0,1,5
146,211,1,3
110,0,5,3
60,0,1,1
450,226,1,5
160,238,4,1
149,0,1,2
100,0,1,2
220,180,1,3
120,187,1,1
99,0,1,25
65,1,1,1
50,0,1,4
65,0,1,5
125,0,1,1
75,303,9,30
85,353,4,2
2000,0,2,40
149,0,1,2
53,0,1,2
325,0,1,3
45,0,1,2
38,222,43,30
120,178,1,3
38,312,43,30
2000,365,2,2
60,147,1,3
190,0,1,3
125,18,1,2
100,0,1,6
70,0,1,1
130,7,1,1
45,0,1,1
110,67,1,30
60,0,2,3
125,179,1,14
81,0,1,1
80,0,1,5
105,0,1,1
200,23,1,7
100,0,1,1
100,61,1,2
75,0,1,2
250,36,1,5
400,258,1,2
160,338,1,3
110,43,2,1
220,81,2,1
135,134,2,3
99,143,1,2
89,35,1,4
110,0,1,7
75,72,1,3
2000,364,11,30
160,0,1,1
475,141,2,2
230,236,1,4
49,0,1,1
125,248,1,2
180,0,1,2
80,0,1,5
55,0,1,1
135,197,2,3
182,148,2,4
209,0,4,30
78,0,1,7
202,0,1,1
48,224,43,30
81,15,1,4
80,89,2,2
60,89,2,1
129,342,52,30
100,0,1,3
35,0,2,3
100,250,2,2
82,364,3,2
80,0,1,7
128,88,1,4
159,265,1,30
101,365,1,7
195,145,4,5
2000,364,11,30
160,129,1,2
100,365,3,7
195,84,4,5
475,0,1,3
122,0,1,3
45,0,2,14
235,0,1,5
275,45,2,7
99,15,2,2
78,364,3,5
125,67,1,3
125,132,1,3
170,0,1,1
165,138,1,3
129,272,1,1
150,209,1,6
45,303,43,30
90,129,1,1
175,0,1,3
188,135,2,3
80,0,1,3
160,15,2,7
50,0,1,1
100,0,1,3
65,0,1,1
50,324,1,4
70,0,1,3
130,67,1,7
60,59,1,14
180,125,1,3
150,86,1,90
69,65,5,1
62,89,1,5
150,0,1,2
118,0,1,5
195,64,1,12
75,314,1,1
135,41,1,14
450,260,1,2
45,0,1,1
250,71,1,3
70,0,2,5
120,0,1,1
125,295,1,2
118,283,29,30
50,0,1,1
100,41,1,2
40,0,1,10
225,0,1,1
185,281,39,30
225,365,1,1
155,3,3,4
165,210,1,1
165,339,21,30
149,357,52,30
142,315,29,30
59,35,1,4
200,0,1,2
125,0,1,7
181,302,1,2
90,18,1,2
70,0,1,3
150,0,1,2
225,0,1,3
240,38,1,7
98,0,1,5
100,30,1,5
200,0,1,2
150,0,1,1
65,0,1,5
129,339,3,30
65,0,1,7
70,318,1,7
200,0,1,3
58,129,2,1
180,304,1,4
120,0,3,7
244,222,1,4
40,131,1,3
150,0,1,1
135,248,2,2
150,0,1,5
200,0,2,1
65,80,2,1
140,326,1,2
80,0,1,1
129,311,52,30
112,338,1,2
80,0,1,2
149,241,1,7
99,0,1,4
50,0,1,1
190,341,1,2
70,349,2,2
30,0,3,3
96,3,1,21
85,0,1,7
200,0,1,2
118,204,29,30
150,191,1,2
50,0,1,20
99,0,1,3
350,365,2,1
165,0,1,1
225,255,3,3
110,276,9,30
245,52,1,4
65,24,1,2
100,0,1,1
60,76,8,1
68,302,1,3
55,0,1,2
195,0,1,3
120,0,1,7
80,0,1,10
195,34,1,5
275,0,1,1
49,277,2,2
30,1,2,21
150,0,1,5
140,0,1,5
160,0,1,7
125,0,1,3
48,0,1,7
50,285,7,2
100,76,2,1
50,46,2,1
320,215,1,30
200,87,1,7
70,202,1,2
70,0,1,3
200,0,1,2
100,248,3,30
150,0,1,3
185,0,1,1
125,228,1,3
148,90,2,1
295,0,3,1
80,0,1,7
45,325,4,14
114,160,2,2
37,0,1,1
45,0,1,6
85,0,2,2
150,0,1,1
240,0,1,1
65,137,4,1
280,113,1,3
65,0,1,1
65,11,2,1
65,355,2,1
120,0,1,1
255,66,1,6
54,321,2,3
175,0,1,1
90,338,6,30
90,297,6,30
90,323,6,30
120,355,1,5
210,0,1,1
150,0,1,7
140,228,1,2
80,255,1,1
